Id,Televisacion,Ipid,Ifid,EtiquetaCalificacionPrincipal,ValorCalificacionPrincipal,GradoCalificacionPrincipal,Fecha,Cuenca,Direccion,Ciudad
9302188-1-ITTV3435,ITTV3435,9302188,9302188,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302190-1-ITTV3435,ITTV3435,9302190,9302190,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302192-1-ITTV3435,ITTV3435,9302192,9302192,EPM_Suma_Ponderada_Media_del_Tramo,"6,48",3,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302224-1-ITTV3435,ITTV3435,9302224,9302224,EPM_Suma_Ponderada_Media_del_Tramo,"8,47",3,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302230-1-ITTV3435,ITTV3435,9302230,9302230,EPM_Suma_Ponderada_Media_del_Tramo,"6,69",3,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302236-1-ITTV3435,ITTV3435,9302236,9302236,EPM_Suma_Ponderada_Media_del_Tramo,"7,53",3,2012-04-23 00:00:00,LA ESTRELLA,Cl79C sur x Cr55C,La Estrella
9302240-1-ITTV3435,ITTV3435,9302240,9302240,EPM_Suma_Ponderada_Media_del_Tramo,"8,14",3,2012-04-23 00:00:00,LA ESTRELLA,Cl79C Sur x Cr55C,La Estrella
9302257-1-ITTV3435,ITTV3435,9302257,9302257,EPM_Suma_Ponderada_Media_del_Tramo,"1,97",2,2012-04-23 00:00:00,LA ESTRELLA,CR55C x Cl79C sur,La Estrella
9302261-1-ITTV3435,ITTV3435,9302261,9302261,EPM_Suma_Ponderada_Media_del_Tramo,"18,04",4,2012-04-23 00:00:00,LA ESTRELLA,Cr55C x Cl79C Sur,La Estrella
9074927-1-ITTV3437,ITTV3437,9074927,9074927,EPM_Suma_Ponderada_Media_del_Tramo,"357,57",5,2012-04-24 00:00:00,Tubería sin nombre homologado,Cr33 x No28-150,Medellín
9074928-1-ITTV3437,ITTV3437,9074928,9074928,EPM_Suma_Ponderada_Media_del_Tramo,"251,77",5,2012-04-24 00:00:00,Tubería sin nombre homologado,Cr33 x No28-150,Medellín
9074966-1-ITTV3437,ITTV3437,9074966,9074966,EPM_Suma_Ponderada_Media_del_Tramo,"4,28",3,2012-04-24 00:00:00,Tubería sin nombre homologado,Cr33 x No28-150,Medellín
9074968-1-ITTV3437,ITTV3437,9074968,9074968,EPM_Suma_Ponderada_Media_del_Tramo,"101,66",5,2012-04-24 00:00:00,Tubería sin nombre homologado,Cr33 x No28-150,Medellín
6119916-1-ITTV3440,ITTV3440,6119916,281376,EPM_Suma_Ponderada_Media_del_Tramo,"251,07",5,2012-04-26 00:00:00,LA PRESIDENTA,Cl3 x Cr29A,Medellín
6119919-1-ITTV3440,ITTV3440,6119919,281332,EPM_Suma_Ponderada_Media_del_Tramo,"15,64",4,2012-04-26 00:00:00,LA PRESIDENTA,Cl3 x Cr29A,Medellín
6119922-1-ITTV3440,ITTV3440,6119922,281331,EPM_Suma_Ponderada_Media_del_Tramo,"10,06",3,2012-04-26 00:00:00,LA PRESIDENTA,Cl3 x Cr29A,Medellín
6119990-1-ITTV3440,ITTV3440,6119990,281377,EPM_Suma_Ponderada_Media_del_Tramo,"153,5",5,2012-04-26 00:00:00,LA PRESIDENTA,Cl3 x Cr29A,Medellín
6119996-1-ITTV3440,ITTV3440,6119996,281390,EPM_Suma_Ponderada_Media_del_Tramo,"393,32",5,2012-04-26 00:00:00,LA PRESIDENTA,Cl3 x Cr29A,Medellín
6241913-1-EPMTV1204,EPMTV1204,6241913,451076,EPM_Suma_Ponderada_Media_del_Tramo,"165,61",5,2012-04-26 00:00:00,Tubería sin nombre homologado,CR 88  X CL 68 B- 13,Medellín
6241916-1-EPMTV1204,EPMTV1204,6241916,451909,EPM_Suma_Ponderada_Media_del_Tramo,"42,22",5,2012-04-26 00:00:00,Tubería sin nombre homologado,CR 88  X CL 76,Medellín
6265556-1-EPMTV1203,EPMTV1203,6265556,444027,EPM_Suma_Ponderada_Media_del_Tramo,"16,44",4,2012-04-26 00:00:00,LA BERMEJALA,CL 86 A  X  CR 50,Medellín
6265558-1-EPMTV1203,EPMTV1203,6265558,444010,EPM_Suma_Ponderada_Media_del_Tramo,"9,52",3,2012-04-26 00:00:00,LA BERMEJALA,CL 86 A X CR 50 A A,Medellín
6266657-1-EPMTV1203,EPMTV1203,6266657,443193,EPM_Suma_Ponderada_Media_del_Tramo,"2,12",2,2012-04-26 00:00:00,LA BERMEJALA,CL 86 A X CR 50,Medellín
9114621-1-ITTV3439,ITTV3439,9114621,9114621,EPM_Suma_Ponderada_Media_del_Tramo,"15,3",4,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114625-1-ITTV3439,ITTV3439,9114625,9114625,EPM_Suma_Ponderada_Media_del_Tramo,"6,51",3,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114628-1-ITTV3439,ITTV3439,9114628,9114628,EPM_Suma_Ponderada_Media_del_Tramo,"27,79",4,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114672-1-ITTV3439,ITTV3439,9114672,9114672,EPM_Suma_Ponderada_Media_del_Tramo,"76,37",5,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114675-1-ITTV3439,ITTV3439,9114675,9114675,EPM_Suma_Ponderada_Media_del_Tramo,"2,17",2,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114680-1-ITTV3439,ITTV3439,9114680,9114680,EPM_Suma_Ponderada_Media_del_Tramo,"5,21",3,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114683-1-ITTV3439,ITTV3439,9114683,9114683,EPM_Suma_Ponderada_Media_del_Tramo,"23,05",4,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9114684-1-ITTV3439,ITTV3439,9114684,9114684,EPM_Suma_Ponderada_Media_del_Tramo,"7,09",3,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9193419-1-ITTV3439,ITTV3439,9193419,9193419,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9193421-1-ITTV3439,ITTV3439,9193421,9193421,EPM_Suma_Ponderada_Media_del_Tramo,"12,23",4,2012-04-26 00:00:00,EL MOLINO,Cl79A x No40-11 a No40-36,Medellín
9238077-1-EPMTV1205,EPMTV1205,9238077,9238077,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-26 00:00:00,LA HUESO,CL 48  B X CR 91,Medellín
9238078-1-EPMTV1205,EPMTV1205,9238078,9238078,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-26 00:00:00,LA HUESO,CL 48 B X CR 91 AA,Medellín
9238080-1-EPMTV1205,EPMTV1205,9238080,9238080,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-26 00:00:00,LA HUESO,CL 48 B X CR 91,Medellín
6025060-1-ITTV3410-B,ITTV3410-B,6025060,505731,EPM_Suma_Ponderada_Media_del_Tramo,"72,69",5,2012-04-27 00:00:00,Tubería sin nombre homologado,Dg42EE x Av32,Bello
6025148-1-ITTV3410-B,ITTV3410-B,6025148,505649,EPM_Suma_Ponderada_Media_del_Tramo,"91,12",5,2012-04-27 00:00:00,Tubería sin nombre homologado,Dg42EE x No32-36,Bello
6029197-1-ITTV3410-B,ITTV3410-B,6029197,505730,EPM_Suma_Ponderada_Media_del_Tramo,"98,56",5,2012-04-27 00:00:00,Tubería sin nombre homologado,Dg42EE x Av32,Bello
6038149-1-ITTV3410-B,ITTV3410-B,6038149,505671,EPM_Suma_Ponderada_Media_del_Tramo,"10,42",3,2012-04-27 00:00:00,Tubería sin nombre homologado,Dg42EE x No32-79 a Av32,Bello
6038167-1-ITTV3410-B,ITTV3410-B,6038167,505651,EPM_Suma_Ponderada_Media_del_Tramo,"61,52",5,2012-04-27 00:00:00,Tubería sin nombre homologado,Dg42EE x No32-79 a Av32,Bello
9225426-1-ITTV3441,ITTV3441,9225426,9225426,EPM_Suma_Ponderada_Media_del_Tramo,"80,5",5,2012-04-27 00:00:00,LA HUESO,Cr120B x No48B-95,Medellín
9225427-1-ITTV3441,ITTV3441,9225427,9225427,EPM_Suma_Ponderada_Media_del_Tramo,"127,45",5,2012-04-27 00:00:00,LA HUESO,Cr120B x No48B-95,Medellín
9225428-1-ITTV3441,ITTV3441,9225428,9225428,EPM_Suma_Ponderada_Media_del_Tramo,"331,89",5,2012-04-27 00:00:00,LA HUESO,Cr120B x No48B-95,Medellín
9225429-1-ITTV3441,ITTV3441,9225429,9225429,EPM_Suma_Ponderada_Media_del_Tramo,"37,88",4,2012-04-27 00:00:00,LA HUESO,Cr120B x No 48B-95,Medellín
9225430-1-ITTV3441,ITTV3441,9225430,9225430,EPM_Suma_Ponderada_Media_del_Tramo,"103,84",5,2012-04-27 00:00:00,LA HUESO,Cr120B x no48B-95,Medellín
9225431-1-ITTV3441,ITTV3441,9225431,9225431,EPM_Suma_Ponderada_Media_del_Tramo,"54,4",5,2012-04-27 00:00:00,LA HUESO,Cr120B x No48B-95,Medellín
6050343-1-ITTV3410-C,ITTV3410-C,6050343,506012,EPM_Suma_Ponderada_Media_del_Tramo,"303,48",5,2012-04-28 00:00:00,Tubería sin nombre homologado,Av38B x Dg42EB a No42EB-45,Bello
9115786-1-ITTV3442,ITTV3442,9115786,9115786,EPM_Suma_Ponderada_Media_del_Tramo,"54,36",5,2012-04-29 00:00:00,EL MOLINO,Cr40  x  Cl75,Medellín
9115787-1-ITTV3442,ITTV3442,9115787,9115787,EPM_Suma_Ponderada_Media_del_Tramo,"24,93",4,2012-04-29 00:00:00,EL MOLINO,Cr40  x  Cl75,Medellín
9174353-1-ITTV3442,ITTV3442,9174353,9174353,EPM_Suma_Ponderada_Media_del_Tramo,"23,2",4,2012-04-29 00:00:00,EL MOLINO,Cr40 x Cl77A,Medellín
9174354-1-ITTV3442,ITTV3442,9174354,9174354,EPM_Suma_Ponderada_Media_del_Tramo,18,4,2012-04-29 00:00:00,EL MOLINO,Cr40 x Cl77A,Medellín
9174355-1-ITTV3442,ITTV3442,9174355,9174355,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-29 00:00:00,EL MOLINO,Cr40 x Cl77A,Medellín
9174356-1-ITTV3442,ITTV3442,9174356,9174356,EPM_Suma_Ponderada_Media_del_Tramo,"3,29",2,2012-04-29 00:00:00,EL MOLINO,Cr40 x Cl77A,Medellín
9237934-1-EPMTV1206,EPMTV1206,9237934,9237934,EPM_Suma_Ponderada_Media_del_Tramo,"1,2",2,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9294980-1-EPMTV1206,EPMTV1206,9294980,9294980,EPM_Suma_Ponderada_Media_del_Tramo,"0,33",1,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9294981-1-EPMTV1206,EPMTV1206,9294981,9294981,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9294983-1-EPMTV1206,EPMTV1206,9294983,9294983,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9294985-1-EPMTV1206,EPMTV1206,9294985,9294985,EPM_Suma_Ponderada_Media_del_Tramo,"4,88",3,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9294987-1-EPMTV1206,EPMTV1206,9294987,9294987,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,LA HUESO,CL 49B CR 74 y CR 77B,Medellín
9312506-1-ITTV3444,ITTV3444,9312506,9312506,EPM_Suma_Ponderada_Media_del_Tramo,"84,98",5,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312507-1-ITTV3444,ITTV3444,9312507,9312507,EPM_Suma_Ponderada_Media_del_Tramo,"6,32",3,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312508-1-ITTV3444,ITTV3444,9312508,9312508,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312509-1-ITTV3444,ITTV3444,9312509,9312509,EPM_Suma_Ponderada_Media_del_Tramo,"21,04",4,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312510-1-ITTV3444,ITTV3444,9312510,9312510,EPM_Suma_Ponderada_Media_del_Tramo,"9,47",3,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312511-1-ITTV3444,ITTV3444,9312511,9312511,EPM_Suma_Ponderada_Media_del_Tramo,"51,4",5,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312512-1-ITTV3444,ITTV3444,9312512,9312512,EPM_Suma_Ponderada_Media_del_Tramo,"16,54",4,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereada El Salado,Envigado
9312513-1-ITTV3444,ITTV3444,9312513,9312513,EPM_Suma_Ponderada_Media_del_Tramo,"20,2",4,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312514-1-ITTV3444,ITTV3444,9312514,9312514,EPM_Suma_Ponderada_Media_del_Tramo,"8,11",3,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312515-1-ITTV3444,ITTV3444,9312515,9312515,EPM_Suma_Ponderada_Media_del_Tramo,16,4,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9312516-1-ITTV3444,ITTV3444,9312516,9312516,EPM_Suma_Ponderada_Media_del_Tramo,"20,8",4,2012-04-30 00:00:00,Tubería sin nombre homologado,Vereda El Salado,Envigado
9313531-1-EPMTV1207,EPMTV1207,9313531,9313531,EPM_Suma_Ponderada_Media_del_Tramo,"2,84",2,2012-04-30 00:00:00,GRANIZAL,CR 32 CL 102B-45,Medellín
9313535-1-EPMTV1207,EPMTV1207,9313535,9313535,EPM_Suma_Ponderada_Media_del_Tramo,"0,83",1,2012-04-30 00:00:00,GRANIZAL,CR 32 CL 102B-45,Medellín
9313560-1-EPMTV1207,EPMTV1207,9313560,9313560,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,GRANIZAL,CR 32 CL 102B -45,Medellín
9313565-1-EPMTV1207,EPMTV1207,9313565,9313565,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-04-30 00:00:00,GRANIZAL,CR 32 CL 102B-45,Medellín
9313567-1-EPMTV1207,EPMTV1207,9313567,9313567,EPM_Suma_Ponderada_Media_del_Tramo,"20,85",4,2012-04-30 00:00:00,GRANIZAL,CR 32 CL 102B-45,Medellín
9229834-1-ITTV3362-1,ITTV3362-1,9229834,9229834,EPM_Suma_Ponderada_Media_del_Tramo,"2,04",2,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
9229835-1-ITTV3362-1,ITTV3362-1,9229835,9229835,EPM_Suma_Ponderada_Media_del_Tramo,"30,35",4,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
9229836-1-ITTV3362-1,ITTV3362-1,9229836,9229836,EPM_Suma_Ponderada_Media_del_Tramo,"109,84",5,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
9229837-1-ITTV3362-1,ITTV3362-1,9229837,9229837,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
9229838-1-ITTV3362-1,ITTV3362-1,9229838,9229838,EPM_Suma_Ponderada_Media_del_Tramo,"5,5",3,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
9229839-1-ITTV3362-1,ITTV3362-1,9229839,9229839,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cr63B,Medellín
9229840-1-ITTV3362-1,ITTV3362-1,9229840,9229840,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117Gb x Cr63B,Medellín
9229841-1-ITTV3362-1,ITTV3362-1,9229841,9229841,EPM_Suma_Ponderada_Media_del_Tramo,"5,51",3,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl64B,Medellín
9266816-1-ITTV3362-1,ITTV3362-1,9266816,9266816,EPM_Suma_Ponderada_Media_del_Tramo,"22,61",4,2012-05-01 00:00:00,Tubería sin nombre homologado,Cr117GB x Cl63B,Medellín
6263165-1-ITTV3379,ITTV3379,6263165,424767,,0,,2012-05-02 00:00:00,EL MOLINO,Cl80 x Cr32,Medellin
6263169-1-ITTV3379,ITTV3379,6263169,425425,,0,,2012-05-02 00:00:00,EL MOLINO,Cl80 x Cr32,Medellin
6263171-1-ITTV3379,ITTV3379,6263171,425426,,0,,2012-05-02 00:00:00,EL MOLINO,Cl 80 x Cr32,Medellin
9115918-1-ITTV3374-2,ITTV3374-2,9115918,9115918,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-02 00:00:00,EL MOLINO,Cl72  x  Cr45,Medellín
9115920-1-ITTV3374-2,ITTV3374-2,9115920,9115920,EPM_Suma_Ponderada_Media_del_Tramo,"4,34",3,2012-05-02 00:00:00,EL MOLINO,Cl72  x  Cr45,Medellín
9115923-1-ITTV3374-2,ITTV3374-2,9115923,9115923,EPM_Suma_Ponderada_Media_del_Tramo,"6,26",3,2012-05-02 00:00:00,EL MOLINO,Cr46  x  Cl72,Medellín
9115924-1-ITTV3374-2,ITTV3374-2,9115924,9115924,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-02 00:00:00,EL MOLINO,CR46  x  Cl71,Medellín
9115943-1-ITTV3374-2,ITTV3374-2,9115943,9115943,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-02 00:00:00,EL MOLINO,Cr48A  x  Cl71,Medellín
9115944-1-ITTV3374-2,ITTV3374-2,9115944,9115944,EPM_Suma_Ponderada_Media_del_Tramo,"31,03",4,2012-05-02 00:00:00,EL MOLINO,Cr48A  x  Cl71,Medellín
9115945-1-ITTV3374-2,ITTV3374-2,9115945,9115945,EPM_Suma_Ponderada_Media_del_Tramo,"31,35",4,2012-05-02 00:00:00,EL MOLINO,Cr48A  x  Cl71,Medellín
9193786-1-ITTV3379,ITTV3379,9193786,9193786,,0,,2012-05-02 00:00:00,EL MOLINO,Cl 80 x Cr36,Medellin
9237923-1-EPMTV1208,EPMTV1208,9237923,9237923,EPM_Suma_Ponderada_Media_del_Tramo,"14,59",4,2012-05-02 00:00:00,LA HUESO,CL 50 CR 81A y CR 81B,Medellín
9237925-1-EPMTV1208,EPMTV1208,9237925,9237925,EPM_Suma_Ponderada_Media_del_Tramo,"51,79",5,2012-05-02 00:00:00,LA HUESO,CL 50 CR 81A,Medellín
9314864-1-EPMTV1209,EPMTV1209,9314864,9314864,EPM_Suma_Ponderada_Media_del_Tramo,"15,09",4,2012-05-02 00:00:00,LA HUESO,CR 93 CL 37,Medellín
6180570-1-ITTV3396,ITTV3396,6180570,340601,EPM_Suma_Ponderada_Media_del_Tramo,"146,28",5,2012-05-03 00:00:00,SANTA ELENA,Cr 28B x Cl 38F,Medellin
6180582-1-ITTV3396,ITTV3396,6180582,340603,EPM_Suma_Ponderada_Media_del_Tramo,"217,47",5,2012-05-03 00:00:00,SANTA ELENA,Cr 28B x Cl 38F,Medellin
6334941-1-EPMTV1210,EPMTV1210,6334941,483223,EPM_Suma_Ponderada_Media_del_Tramo,"45,61",5,2012-05-03 00:00:00,GRANIZAL,CR 50 X CL 104 B,Medellín
6334942-1-EPMTV1210,EPMTV1210,6334942,483232,EPM_Suma_Ponderada_Media_del_Tramo,"7,8",3,2012-05-03 00:00:00,GRANIZAL,CR 50  X CL 104 A,Medellín
6347654-1-EPMTV1210,EPMTV1210,6347654,483440,EPM_Suma_Ponderada_Media_del_Tramo,"0,25",1,2012-05-03 00:00:00,GRANIZAL,CR 50 X CL 104 C,Medellín
6347667-1-EPMTV1210,EPMTV1210,6347667,483442,EPM_Suma_Ponderada_Media_del_Tramo,"15,14",4,2012-05-03 00:00:00,GRANIZAL,CR 50  X CL 105,Medellín
6189758-1-ITTV3419-1,ITTV3419-1,6189758,337557,EPM_Suma_Ponderada_Media_del_Tramo,"770,16",5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cl56A  x  Cr 18A,Medellín
6189770-1-ITTV3419-1,ITTV3419-1,6189770,337564,EPM_Suma_Ponderada_Media_del_Tramo,50,5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cl56A  x  Cr 18A,Medellín
6189810-1-ITTV3419-1,ITTV3419-1,6189810,358692,EPM_Suma_Ponderada_Media_del_Tramo,"33,66",4,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x Cl56A y 56,Medellín
6189811-1-ITTV3419-1,ITTV3419-1,6189811,337512,EPM_Suma_Ponderada_Media_del_Tramo,"21,1",4,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x Cl56A y 56,Medellín
6189813-1-ITTV3419-1,ITTV3419-1,6189813,337513,EPM_Suma_Ponderada_Media_del_Tramo,"188,89",5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x Cl56A y 56,Medellín
6189814-1-ITTV3419-1,ITTV3419-1,6189814,337514,EPM_Suma_Ponderada_Media_del_Tramo,"31,57",4,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x No56-48 y 56A,Medellín
6189816-1-ITTV3419-1,ITTV3419-1,6189816,337515,EPM_Suma_Ponderada_Media_del_Tramo,"6,26",3,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x No56-48 y 56,Medellín
6189817-1-ITTV3419-1,ITTV3419-1,6189817,337120,EPM_Suma_Ponderada_Media_del_Tramo,"52,68",5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x No56-48 y 56,Medellín
6189819-1-ITTV3419-1,ITTV3419-1,6189819,337121,EPM_Suma_Ponderada_Media_del_Tramo,"4,26",3,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x No56-48 y 56,Medellín
6189820-1-ITTV3419-1,ITTV3419-1,6189820,337122,EPM_Suma_Ponderada_Media_del_Tramo,"22,43",4,2012-05-04 00:00:00,Tubería sin nombre homologado,Cr20 x No56-48 y 56,Medellín
6226196-1-ITTV3419-1,ITTV3419-1,6226196,358690,EPM_Suma_Ponderada_Media_del_Tramo,"41,91",5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cl56A x Cr20A y Cr20,Medellín
6226197-1-ITTV3419-1,ITTV3419-1,6226197,359720,EPM_Suma_Ponderada_Media_del_Tramo,"220,07",5,2012-05-04 00:00:00,Tubería sin nombre homologado,Cl56A  x  Cr 18A,Medellín
9292578-1-EPMTV1212,EPMTV1212,9292578,9292578,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68  X CL 48 D,Medellín
9292582-1-EPMTV1212,EPMTV1212,9292582,9292582,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68  X CL 48 D,Medellín
9292583-1-EPMTV1212,EPMTV1212,9292583,9292583,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68  X CL 48 D,Medellín
9292586-1-EPMTV1212,EPMTV1212,9292586,9292586,EPM_Suma_Ponderada_Media_del_Tramo,"0,1",1,2012-05-04 00:00:00,LA HUESO,CR 68  X  CL 48 D,Medellín
9292588-1-EPMTV1212,EPMTV1212,9292588,9292588,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68  X  CL 48 A,Medellín
9292590-1-EPMTV1212,EPMTV1212,9292590,9292590,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68 X CL 48,Medellín
9292591-1-EPMTV1212,EPMTV1212,9292591,9292591,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CR 68  X CL 48,Medellín
9292611-1-EPMTV1212,EPMTV1212,9292611,9292611,EPM_Suma_Ponderada_Media_del_Tramo,0,1,2012-05-04 00:00:00,LA HUESO,CL 48 X CR 68,Medellín
6043952-1-ITTV3410-D,ITTV3410-D,6043952,505622,EPM_Suma_Ponderada_Media_del_Tramo,"243,67",5,2012-05-05 00:00:00,Tubería sin nombre homologado,DIAG 42DC AVDA 63-38,Bello
6043960-1-ITTV3410-D,ITTV3410-D,6043960,505623,EPM_Suma_Ponderada_Media_del_Tramo,"8,85",3,2012-05-05 00:00:00,Tubería sin nombre homologado,Diag 42DC x Avda36A,Bello
6044197-1-ITTV3410-D,ITTV3410-D,6044197,505999,EPM_Suma_Ponderada_Media_del_Tramo,"12,6",4,2012-05-05 00:00:00,Tubería sin nombre homologado,Avda 38B x Diag 42EB,Bello
6050376-1-ITTV3410-D,ITTV3410-D,6050376,505625,EPM_Suma_Ponderada_Media_del_Tramo,"68,91",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Diag 42DC x Avda36A,Bello
6054584-1-ITTV3410-D,ITTV3410-D,6054584,506085,EPM_Suma_Ponderada_Media_del_Tramo,"144,11",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Diag 42 EB x Avda 38B,Bello
6054592-1-ITTV3410-D,ITTV3410-D,6054592,506093,EPM_Suma_Ponderada_Media_del_Tramo,"93,81",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Diag 42EB x Avda 38BB,Bello
8564909-1-ITTV3456,ITTV3456,8564909,510352,EPM_Suma_Ponderada_Media_del_Tramo,"959,96",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A Entre Av42 y Cr44,Bello
8564910-1-ITTV3456,ITTV3456,8564910,510353,EPM_Suma_Ponderada_Media_del_Tramo,60,5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A Entre Av42 y Cr44,Bello
8564911-1-ITTV3456,ITTV3456,8564911,510624,EPM_Suma_Ponderada_Media_del_Tramo,"592,13",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A Entre Av42A y Av43,Bello
8564912-1-ITTV3456,ITTV3456,8564912,510625,EPM_Suma_Ponderada_Media_del_Tramo,"685,41",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A x Av43,Bello
8564914-1-ITTV3456,ITTV3456,8564914,510626,EPM_Suma_Ponderada_Media_del_Tramo,"107,47",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A x Av43,Bello
8564915-1-ITTV3456,ITTV3456,8564915,510627,EPM_Suma_Ponderada_Media_del_Tramo,"789,53",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A Entre Av43 y Av44,Bello
8564916-1-ITTV3456,ITTV3456,8564916,510356,EPM_Suma_Ponderada_Media_del_Tramo,"432,14",5,2012-05-05 00:00:00,Tubería sin nombre homologado,Dg50A Entre Av43 y Av44,Bello
